order_id,customer_id,product_id,product,category,quantity,unit_price,discount,gross_sales,sales,product_cost,shipping_cost,total_cost,profit,returns,return_reason,payment_method,payment_status,customer_type,customer_value,warehouse,city,state,region,order_date,delivery_date,delivery_days,shipping_mode,delivery_status,rating,review_count
ORD023947,CUST04345,P-HOM-720,Vacuum Cleaner,Home & Kitchen,1,3487.62,0,3487.62,3487.62,1705.45,109.63,1815.08,1672.54,No,,Net Banking,Paid,Returning,Premium,WH-IND,Indore,Madhya Pradesh,Central,04-09-2023,08-09-2023,4,Standard,Delivered,5,1
ORD007024,CUST08832,P-HOM-976,Water Purifier,Home & Kitchen,2,6551.51,406.19,13103.02,12696.83,7599.75,56.12,7655.87,5040.96,No,,NET BANKING,Paid,New,Premium,WH-PAT,Patna,Bihar,East,18-01-2023,25-01-2023,7,Standard,Delivered,4,1
ORD012212,CUST05628,P-TOY-505,Action Figure,Toys & Games,2,4265.96,0,8531.92,8531.92,4718.15,193.06,4911.21,3620.71,No,,Debit Card,Paid,Returning,Budget,WH-VIJ,Vijayawada,Andhra Pradesh,South,03-04-2023,04-04-2023,1,Express,Delivered,2,1
ORD006521,CUST01674,P-BEA-204,Perfume,Beauty & Personal Care,1,1592.06,0,1592.06,1592.06,737.12,88.89,826.01,766.05,No,,Wallet,Paid,New,Regular,WH-CHE,Chennai,Tamil Nadu,South,04-01-2025,08-01-2025,4,Standard,Delivered,4,1
ORD006079,CUST07256,P-TOY-858,Remote Control Car,Toys & Games,2,2650.62,0,5301.24,5301.24,3180.74,99.65,3280.39,2020.85,No,,CASH ON DELIVERY,Paid,Returning,Regular,WH-LUC,Lucknow,Uttar Pradesh,North,09-02-2024,14-02-2024,5,Standard,Delivered,2,1
ORD022148,CUST00686,P-HOM-691,Bedsheet Set,Home & Kitchen,1,8110.33,0,8110.33,8110.33,5255.49,111.08,5366.57,2743.76,No,,UPI,Paid,Returning,Budget,WH-LUC,Lucknow,Uttar Pradesh,North,04-11-2024,08-11-2024,4,Standard,Delivered,5,1
ORD016317,CUST08063,P-FUR-730,Wardrobe,Furniture,3,15029.46,8161,45088.38,36927.38,21462.07,717.39,22179.46,14747.92,No,,Credit Card,Paid,New,Regular,WH-NOI,Noida,Uttar Pradesh,North,23-04-2023,24-04-2023,1,Same-Day,Delivered,5,1
ORD010662,CUST04509,P-SPO-592,Cricket Bat,Sports & Fitness,3,7811.45,5858.59,23434.35,17575.76,12560.81,249.33,12810.14,4765.62,No,, upi,Paid,Returning,Regular,WH-HYD,Hyderabad,Telangana,South,09-07-2024,10-07-2024,1,Express,Delivered,4,1
ORD002337,CUST06248,P-TOY-964,Board Game,Toys & Games,1,3447.9,96.54,3447.9,3351.36,2565.24,270.44,2835.68,515.68,No,,UPI,Paid,New,Premium,WH-PUN,Pune,Maharashtra,West,20-08-2023,21-08-2023,1,Same-Day,Delivered,5,1
ORD008629,CUST00559,P-FOO-695,Formal Leather Shoes,Footwear,1,4104.25,697.72,4104.25,0,0,0,0,0,Yes,Quality Not Satisfactory,Wallet,Refunded,New,Premium,WH-CHA,Chandigarh,Punjab,North,14-11-2023,15-11-2023,1,Express,Returned,,0
ORD003738,CUST00888,P-GRO-820,Spices Combo Pack,Grocery,1,1063.18,72.3,1063.18,990.88,483.75,99.52,583.27,407.61,No,,UPI,Paid,Returning,Budget,WH-JAI,Jaipur,Rajasthan,North,28-05-2025,04-06-2025,7,Standard,Delivered,5,1
ORD010856,CUST08782,P-BOO-663,Children's Story Book,Books ,6,1015.78,475.39,6094.68,5619.29,3949.35,221.93,4171.28,1448.01,No,,UPI,Paid,New,Premium,WH-CHA,Chandigarh,Punjab,North,16-11-2025,17-11-2025,1,Express,Delivered,,0
ORD015228,CUST01934,P-GRO-413,Dry Fruits Box,Grocery,1,1794.21,0,1794.21,1794.21,922.22,136.19,1058.41,735.8,No,,Credit Card,Paid,Returning,Regular,WH-SUR,Surat,Gujarat,West,19-08-2025,21-08-2025,2,Express,Delivered,2,1
ORD009255,CUST05724,P-BOO-415,Self-Help Book,Books,2,729.24,262.53,1458.48,0,0,0,0,0,Yes,Size/Fit Issue,Debit Card,Refunded,New,Regular,WH-IND,Indore,Madhya Pradesh,Central,17-04-2023,20-04-2023,3,Express,Returned,1,1
ORD008760,CUST01164,P-BOO-776,Cookbook,Books,6,1109.43,639.03,6656.58,6017.55,4360.06,98.06,4458.12,1559.43,No,,Credit Card,Paid,New,Regular,WH-IND,Indore,Madhya Pradesh,Central,25-05-2025,30-05-2025,5,Standard,Delivered,5,1
ORD010336,CUST07491,P-GRO-162,Cooking Oil 1L,Grocery ,2,1242.43,176.43,2484.86,2308.43,1677.28,62.64,1739.92,568.51,No,,CREDIT CARD,Paid,Returning,Premium,WH-KOC,Kochi,Kerala,South,18-02-2023,21-02-2023,3,Standard,Delivered,4,1
ORD010805,CUST00577,P-ELE-372,LED TV,Electronics,4,16385.63,0,65542.52,65542.52,30870.53,139.39,31009.92,34532.6,No,,Credit Card,Paid,New,Regular,WH-IND,Indore,Madhya Pradesh,Central,12-02-2025,15-02-2025,3,Express,Delivered,3,1
ORD016876,CUST02409,P-FUR-604,Wardrobe,Furniture,3,6128.92,569.99,18386.76,17816.77,13642.98,262.41,13905.39,3911.38,No,,Cash on Delivery,Paid,New,Regular,WH-KAR,Karimnagar,Telangana,South,24-12-2023,30-12-2023,6,Standard,Delivered,4,1
ORD007556,CUST01464,P-FUR-290,Sofa Set,Furniture,1,41161.56,0,41161.56,41161.56,18728.51,215.27,18943.78,22217.78,No,,Debit Card,Paid,New,Budget,WH-PUN,Pune,Maharashtra,West,15-12-2023,18-12-2023,3,Standard,Delivered,5,1
ORD000555,CUST01524,P-TOY-866,Soft Toy,Toys & Games,1,2529.65,101.19,2529.65,2428.46,1168.7,61.92,1230.62,1197.84,No,,UPI,Paid,Returning,Premium,WH-GUW,Guwahati,Assam,North-East,05-06-2023,10-06-2023,5,Standard,Delivered,,0
ORD002586,CUST08780,P-TOY-590,Board Game,Toys & Games,1,3509.6,438.7,3509.6,3070.9,2003.98,99.94,2103.92,966.98,No,,Debit Card,Paid,Returning,Regular,WH-VIS,Visakhapatnam,Andhra Pradesh,South,18-11-2025,25-11-2025,7,Standard,Delivered,,0
ORD017736,CUST03495,P-SPO-952,Cycling Helmet,Sports & Fitness,4,7211.31,4153.71,28845.24,0,0,0,0,0,Yes,Better Price Available,UPI,Refunded,Returning,Regular,WH-VIS,Visakhapatnam,Andhra Pradesh,South,16-11-2023,22-11-2023,6,Standard,Returned,1,1
ORD015665,CUST04479,P-BOO-290,Biography,Books,1,255.6,30.42,255.6,225.18,132.66,96.88,229.54,-4.36,No,,Wallet,Paid,New,Regular,WH-PAT,Patna,Bihar,East,10-10-2025,17-10-2025,7,Standard,Delivered,,0
ORD023328,CUST00273,P-GRO-114,Cooking Oil 1L,Grocery,3,152.26,0,456.78,456.78,233.87,40.97,274.84,181.94,No,,Cash on Delivery,Paid,Returning,Budget,WH-PAT,Patna,Bihar,East,09-11-2024,14-11-2024,5,Standard,Delivered,4,1
ORD013756,CUST05007,P-SPO-633,Cricket Bat,Sports & Fitness,5,3333.42,0,16667.1,16667.1,8950.23,137.19,9087.42,7579.68,No,,UPI,Paid,New,Premium,WH-MUM,Mumbai,Maharashtra,West,21-05-2025,23-05-2025,2,Express,Delivered,4,1
ORD014179,CUST06017,P-TOY-515,Remote Control Car,Toys & Games,1,1910.57,0,1910.57,1910.57,1431.02,128.96,1559.98,350.59,No,,Cash On Delivery ,Paid,New,Regular,WH-LUC,Lucknow,Uttar Pradesh,North,11-08-2024,12-08-2024,1,Express,Delivered,,0
ORD002862,CUST01478,P-TOY-928,Action Figure,Toys & Games,3,2158.49,0,6475.47,0,0,0,0,0,No,,Net Banking,Refunded,New,Regular,WH-KAR,Karimnagar,Telangana,South,16-05-2025,,,Standard,Cancelled,,0
ORD007247,CUST08344,P-FUR-480,Office Chair,Furniture,2,37919.56,1744.3,75839.12,74094.82,39967.22,267.19,40234.41,33860.41,No,,Debit Card,Paid,New,Budget,WH-SUR,Surat,Gujarat,West,26-07-2023,29-07-2023,3,Express,Delivered,5,1
ORD004047,CUST08202,P-GRO-840,Basmati Rice 5kg,Grocery,1,1622.29,277.41,1622.29,1344.88,806.28,106.82,913.1,431.78,No,,Debit Card,Paid,Returning,Regular,WH-IND,Indore,Madhya Pradesh,Central,24-04-2023,28-04-2023,4,Standard,Delivered,2,1
ORD010180,CUST02461,P-BOO-802,Competitive Exam Guide,books,1,1079.5,182.44,1079.5,897.06,660.65,80.29,740.94,156.12,No,,Wallet,Paid,New,Regular,WH-CHE,Chennai,Tamil Nadu,South,16-09-2024,21-09-2024,5,Standard,Delivered,2,1
ORD013728,CUST06670,P-FUR-266,Wooden Bookshelf,Furniture,1,10287.24,0,10287.24,10287.24,7437.67,648.84,8086.51,2200.73,No,,UPI,Paid,Returning,Premium,WH-VIS,Visakhapatnam,Andhra Pradesh,South,25-03-2025,26-03-2025,1,Same-Day,Delivered,,0
ORD021034,CUST05467,P-FOO-161,Sports Sandals,Footwear,2,3709.02,0,7418.04,7418.04,4295.05,399.29,4694.34,2723.7,No,,Cash on Delivery,Paid,New,Budget,WH-COI,Coimbatore,Tamil Nadu,South,09-11-2023,10-11-2023,1,Same-Day,Delivered,4,1
ORD004519,CUST03193,P-BOO-752,Children's Story Book,Books,1,381.28,38.51,381.28,342.77,261.56,410.56,672.12,-329.35,No,,Credit Card,Paid,Returning,Premium,WH-VIS,Visakhapatnam,Andhra Pradesh,South,20-03-2024,20-03-2024,0,Same-Day,Delivered,,0
ORD004018,CUST05447,P-FOO-523,Running Shoes,Footwear,2,2429.02,612.11,4858.04,4245.93,2642.77,151.41,2794.18,1451.75,No,,Net Banking,Paid,New,Regular,WH-AHM,Ahmedabad,Gujarat,West,24-07-2025,27-07-2025,3,Express,Delivered,4,1
ORD008972,CUST02672,P-BEA-664,Hair Dryer,Beauty & Personal Care,2,2378.64,513.79,4757.28,0,0,0,0,0,Yes,Late Delivery,Debit Card,Refunded,Returning,Regular,WH-BHO,Bhopal,Madhya Pradesh,Central,26-05-2025,27-05-2025,1,Express,Returned,3,1
ORD002113,CUST03258,P-GRO-769,Organic Honey,Grocery,2,787.79,307.24,1575.58,1268.34,1057.21,98.58,1155.79,112.55,No,,Debit Card,Paid,Returning,Premium,WH-MUM,Mumbai,Maharashtra,West,13-11-2025,20-11-2025,7,Standard,Delivered,,0
ORD021057,CUST05578,P-FOO-981,Formal Leather Shoes,Footwear,1,3149.25,689.69,3149.25,0,0,0,0,0,Yes,Late Delivery,Upi,Refunded,Returning,Budget,WH-IND,Indore,Madhya Pradesh,Central,10-09-2024,14-09-2024,4,Standard,Returned,2,1
ORD007307,CUST06800,P-CLO-537,Ethnic Kurta Set,Clothing,1,2688.36,647.89,2688.36,2040.47,1416.77,199.75,1616.52,423.95,No,,Net Banking,Paid,Returning,Premium,WH-VIJ,Vijayawada,Andhra Pradesh,South,15-06-2025,18-06-2025,3,Express,Delivered,3,1
ORD007189,CUST06280,P-BOO-250,Children's Story Book,Books,2,373.82,163.73,747.64,0,0,0,0,0,No,,UPI,Refunded,New,Regular,WH-BHU,Bhubaneswar,Odisha,East,20-05-2023,,,Standard,Cancelled,,0
ORD024007,CUST01321,P-CLO-392,Track Pants,Clothing,1,462.33,13.87,462.33,448.46,208.97,66.57,275.54,172.92,No,,Net Banking,Paid,Returning,Regular,WH-CHA,Chandigarh,Punjab,North,10-06-2025,17-06-2025,7,Standard,Delivered,4,1
ORD004234,CUST01837,P-FUR-252,Office Chair,Furniture,1,40155.18,0,40155.18,0,0,0,0,0,No,,Debit Card,Refunded,Returning,Regular,WH-MUM,Mumbai,Maharashtra,West,04-09-2023,,,Standard,Cancelled,,0
ORD001255,CUST02271,P-BOO-845,Fiction Novel,Books,1,816.1,54.68,816.1,0,0,0,0,0,Yes,Size/Fit Issue,Debit Card,Refunded,Returning,Regular,WH-AHM,Ahmedabad,Gujarat,West,17-09-2023,18-09-2023,1,Express,Returned,,0
ORD005673,CUST05115,P-SPO-638,Cricket Bat,Sports & Fitness,2,750.24,253.58,1500.48,1246.9,1053.34,106.82,1160.16,86.74,No,,Debit Card,Paid,Returning,Regular,WH-COI,Coimbatore,Tamil Nadu,South,12-02-2025,14-02-2025,2,Express,Delivered,5,1
ORD007143,CUST00349,P-ELE-964,Laptop,Electronics,3,7466.95,5264.2,22400.85,17136.65,11424.43,182.32,11606.75,5529.9,No,,Debit Card,Paid,Returning,Premium,WH-HYD,Hyderabad,Telangana,South,18-06-2023,20-06-2023,2,Express,Delivered,5,1
ORD023968,CUST05158,P-BEA-751,Shampoo Combo,Beauty & Personal Care,1,1083.88,140.9,1083.88,942.98,617.81,245.83,863.64,79.34,No,,Net Banking,Paid,Returning,Premium,WH-PAT,Patna,Bihar,East,07-04-2024,09-04-2024,2,Express,Delivered,2,1
ORD013173,CUST01683,P-TOY-557,Building Blocks Set,Toys and Games,6,3600.45,0,21602.7,21602.7,14214.58,94.95,14309.53,7293.17,No,,Credit Card,Paid,Returning,Premium,WH-GUW,Guwahati,Assam,North-East,10-03-2023,13-03-2023,3,Standard,Delivered,4,1
ORD003550,CUST02536,P-FOO-838,Flip Flops,Footwear,4,1150.15,0,4600.6,4600.6,3142.21,182.74,3324.95,1275.65,No,,Cash on Delivery,Paid,Returning,Budget,WH-PUN,Pune,Maharashtra,West,02-05-2024,04-05-2024,2,Express,Delivered,4,1
ORD002458,CUST04550,P-FUR-639,Wardrobe,Furniture,1,37482.73,0,37482.73,37482.73,26275.39,388.87,26664.26,10818.47,No,,Credit Card,Paid,New,Budget,WH-PAT,Patna,Bihar,East,26-11-2023,29-11-2023,3,Express,Delivered,5,1
ORD004110,CUST06419,P-BEA-368,Trimmer,Beauty & Personal Care,2,1256.24,233.66,2512.48,2278.82,1618.04,105.84,1723.88,554.94,No,, Net Banking,Paid,Returning,Budget,WH-BHU,Bhubaneswar,Odisha,East,03-08-2025,06-08-2025,3,Standard,Delivered,5,1
ORD015576,CUST05499,P-TOY-904,Action Figure,Toys & Games,1,2447.63,460.15,2447.63,1987.48,1285.01,65.29,1350.3,637.18,No,,Cash on Delivery,Paid,Returning,Regular,WH-LUC,Lucknow,Uttar Pradesh,North,17-08-2024,24-08-2024,7,Standard,Delivered,4,1
ORD008507,CUST06059,P-ELE-439,Home Theatre System,Electronics,2,19326.76,9586.07,38653.52,0,0,0,0,0,Yes,Received Damaged,Net Banking,Refunded,New,Regular,WH-AHM,Ahmedabad,Gujarat,West,29-04-2025,06-05-2025,7,Standard,Returned,1,1
ORD008596,CUST00652,P-FUR-766,Bed Frame,Furniture,2,15488.1,4398.62,30976.2,26577.58,22922.39,108.59,23030.98,3546.6,No,, Credit Card,Paid,New,Premium,WH-KOL,Kolkata,West Bengal,East,27-10-2023,31-10-2023,4,Standard,Delivered,5,1
ORD019462,CUST07657,P-FOO-443,Women's Heels,Footwear,1,4701.77,0,4701.77,4701.77,2896.29,184.12,3080.41,1621.36,No,,credit card,Paid,New,Premium,WH-CHE,Chennai,Tamil Nadu,South,04-02-2024,07-02-2024,3,Express,Delivered,,0
ORD003964,CUST06892,P-SPO-471,Football,Sports & Fitness,2,3988.37,1715,7976.74,0,0,0,0,0,No,,Net Banking,Refunded,New,Regular,WH-COI,Coimbatore,Tamil Nadu,South,03-03-2023,,,Standard,Cancelled,,0
ORD007526,CUST05609,P-TOY-562,Soft Toy,TOYS & GAMES,2,2845.39,1223.52,5690.78,4467.26,4085.98,68.67,4154.65,312.61,No,,Credit Card,Paid,Returning,Premium,WH-IND,Indore,Madhya Pradesh,Central,18-08-2025,21-08-2025,3,Standard,Delivered,4,1
ORD016665,CUST05126,P-FOO-708,Women's Heels,Footwear,4,5431.75,4301.95,21727,17425.05,10537.6,86.23,10623.83,6801.22,No,,Debit Card,Paid,Returning,Budget,WH-DEL,Delhi,Delhi,North,28-12-2023,04-01-2024,7,Standard,Delivered,5,1
ORD022693,CUST01601,P-FOO-671,Running Shoes,FOOTWEAR,1,1230.42,303.91,1230.42,0,0,0,0,0,Yes,Size/Fit Issue,Credit card ,Refunded,New,Regular,WH-AHM,Ahmedabad,Gujarat,West,13-07-2025,14-07-2025,1,Express,Returned,,0
ORD001040,CUST01036,P-BOO-916,Fiction Novel,Books,1,728.02,174,728.02,554.02,447,106.12,553.12,0.9,No,,Net Banking,Paid,Returning,Premium,WH-NOI,Noida,Uttar Pradesh,North,10-12-2023,13-12-2023,3,Express,Delivered,,0
ORD021115,CUST00856,P-CLO-814,Denim Jeans,Clothing,1,989.78,116.79,989.78,872.99,547.35,49.24,596.59,276.4,No,,Debit Card,Paid,Returning,Premium,WH-COI,Coimbatore,Tamil Nadu,South,26-02-2025,04-03-2025,6,Standard,Delivered,5,1
ORD022536,CUST08704,P-HOM-510,Pressure Cooker,Home & Kitchen,1,4547.45,0,4547.45,0,0,0,0,0,No,,Wallet,Refunded,Returning,Budget,WH-GUW,Guwahati,Assam,North-East,23-02-2023,,,Standard,Cancelled,,0
ORD021043,CUST00750,P-FUR-840,Bed Frame,Furniture,1,35744.5,4789.76,35744.5,30954.74,19909.69,214.58,20124.27,10830.47,No,,Credit Card,Paid,New,Premium,WH-KAR,Karimnagar,Telangana,South,22-11-2023,23-11-2023,1,Express,Delivered,2,1
ORD023655,CUST06298,P-SPO-744,Dumbbell Set,Sports and Fitness,2,2117.15,0,4234.3,0,0,0,0,0,Yes,Quality Not Satisfactory,Cash on Delivery,Refunded,New,Budget,WH-BEN,Bengaluru,Karnataka,South,19-08-2024,22-08-2024,3,Standard,Returned,2,1
ORD006938,CUST00942,P-ELE-432,Laptop,Electronics,3,40566.79,22271.17,121700.37,99429.2,79957.14,100.4,80057.54,19371.66,No,,Wallet,Paid,New,Regular,WH-KAR,Karimnagar,Telangana,South,01-04-2024,04-04-2024,3,Express,Delivered,2,1
ORD008741,CUST08182,P-BOO-412,Biography,Books,2,995.26,0,1990.52,1990.52,1429.19,84.05,1513.24,477.28,No,,Net Banking,Paid,Returning,Regular,WH-CHE,Chennai,Tamil Nadu,South,10-12-2023,17-12-2023,7,Standard,Delivered,5,1
ORD017052,CUST07197,P-TOY-275,Remote Control Car,Toys & Games,1,3002.55,531.45,3002.55,2471.1,1855.58,72.57,1928.15,542.95,No,,Net Banking,Paid,New,Premium,WH-BHO,Bhopal,Madhya Pradesh,Central,09-05-2025,12-05-2025,3,Standard,Delivered,4,1
ORD018148,CUST08246,P-SPO-311,Football,Sports & Fitness,1,2499.72,79.99,2499.72,2419.73,1324.85,248.63,1573.48,846.25,No,,Net Banking,Paid,New,Regular,WH-GUR,Gurugram,Haryana,North,19-03-2023,22-03-2023,3,Express,Delivered,3,1
ORD017978,CUST08865,P-SPO-103,Badminton Racket,Sports & Fitness,2,9214.01,0,18428.02,18428.02,9564.14,320.15,9884.29,8543.73,No,,Credit Card,Paid,New,Regular,WH-DEL,Delhi,Delhi,North,22-05-2023,23-05-2023,1,Same-Day,Delivered,5,1
ORD004974,CUST08981,P-CLO-743,Men's T-Shirt,Clothing,2,1844.64,667.76,3689.28,3021.52,1818.82,103.93,1922.75,1098.77,No,,Debit Card,Paid,Returning,Budget,WH-DEL,Delhi,Delhi,North,17-10-2024,19-10-2024,2,Express,Delivered,5,1
ORD020335,CUST04521,P-TOY-615,Board Game,toys & games,1,799.5,0,799.5,799.5,478.9,235.86,714.76,84.74,No,,Wallet,Paid,Returning,Premium,WH-SUR,Surat,Gujarat,West,17-03-2023,18-03-2023,1,Same-Day,Delivered,3,1
ORD005453,CUST05538,P-FUR-796,Wardrobe,Furniture,4,17184.68,16978.46,68738.72,51760.26,49354.4,220.54,49574.94,2185.32,No,,Credit Card,Paid,Returning,Premium,WH-PUN,Pune,Maharashtra,West,22-11-2024,27-11-2024,5,Standard,Delivered,5,1
ORD012934,CUST06029,P-CLO-367,Formal Shirt,Clothing,3,695.58,185.72,2086.74,1901.02,1087.19,192.09,1279.28,621.74,No,,Cash on Delivery,Paid,Returning,Budget,WH-KOL,Kolkata,West Bengal,East,07-05-2023,10-05-2023,3,Express,Delivered,4,1
ORD001363,CUST03904,P-HOM-387,Non-Stick Cookware Set,Home & Kitchen,1,13367.24,2980.89,13367.24,10386.35,6496.48,82.56,6579.04,3807.31,No,,Cash on Delivery,Paid,Returning,Premium,WH-BEN,Bengaluru,Karnataka,South,15-07-2024,20-07-2024,5,Standard,Delivered,4,1
ORD022359,CUST00001,P-TOY-562,Soft Toy,Toys & Games,1,1780.66,210.12,1780.66,0,0,0,0,0,Yes,Better Price Available,debit card,Refunded,Returning,Regular,WH-BHO,Bhopal,Madhya Pradesh,Central,28-01-2023,30-01-2023,2,Express,Returned,,0
ORD011129,CUST05678,P-TOY-449,Remote Control Car,Toys & Games,2,837.23,0,1674.46,1674.46,1028.12,370.77,1398.89,275.57,No,,Cash on Delivery,Paid,Returning,Regular,WH-IND,Indore,Madhya Pradesh,Central,25-09-2024,25-09-2024,0,Same-Day,Delivered,5,1
ORD004694,CUST00420,P-CLO-135,Men's T-Shirt,clothing,2,2451.64,152,4903.28,0,0,0,0,0,No,,Net Banking,Refunded,New,Regular,WH-PAT,Patna,Bihar,East,29-11-2025,,,Express,Cancelled,,0
ORD009130,CUST00520,P-ELE-287,Power Bank,Electronics,1,47526.15,0,47526.15,47526.15,34646.56,78.77,34725.33,12800.82,No,,Net Banking,Paid,New,Regular,WH-BEN,Bengaluru,Karnataka,South,01-04-2023,07-04-2023,6,Standard,Delivered,,0
ORD009320,CUST01311,P-HOM-252,Water Purifier,home & kitchen,4,650.89,0,2603.56,0,0,0,0,0,Yes,Quality Not Satisfactory,Credit Card,Refunded,Returning,Budget,WH-IND,Indore,Madhya Pradesh,Central,21-01-2024,28-01-2024,7,Standard,Returned,,0
ORD014360,CUST03177,P-BEA-257,Sunscreen Lotion,Beauty & Personal Care,2,2181.55,706.82,4363.1,0,0,0,0,0,Yes,Better Price Available,Net Banking,Refunded,New,Regular,WH-AHM,Ahmedabad,Gujarat,West,13-11-2023,18-11-2023,5,Standard,Returned,,0
ORD001590,CUST06141,P-HOM-865,Non-Stick Cookware Set,Home & Kitchen,2,8084.38,873.11,16168.76,15295.65,12061.89,47.7,12109.59,3186.06,No,,Debit Card,Paid,Returning,Premium,WH-IND,Indore,Madhya Pradesh,Central,27-02-2025,02-03-2025,3,Standard,Delivered,,0
ORD018276,CUST01316,P-HOM-183,Mixer Grinder,Home & Kitchen,1,634.84,108.56,634.84,0,0,0,0,0,No,,CREDIT CARD,Refunded,Returning,Premium,WH-BHO,Bhopal,Madhya Pradesh,Central,19-05-2023,,,Standard,Cancelled,,0
ORD022847,CUST06579,P-TOY-473,Soft Toy,Toys & Games,1,2776.58,0,2776.58,2776.58,1876.97,216.51,2093.48,683.1,No,,Debit Card,Paid,New,Budget,WH-NAG,Nagpur,Maharashtra,West,19-03-2025,21-03-2025,2,Express,Delivered,5,1
ORD023072,CUST08597,P-HOM-172,Dinner Set,Home & Kitchen,1,9064.45,1966.99,9064.45,7097.46,6399.5,303.95,6703.45,394.01,No,,Wallet,Paid,Returning,Premium,WH-NAG,Nagpur,Maharashtra,West,30-12-2024,31-12-2024,1,Same-Day,Delivered,,0
ORD016848,CUST04895,P-BEA-704,Perfume,Beauty & Personal Care,2,325.73,71.66,651.46,0,0,0,0,0,No,,Net Banking,Refunded,New,Premium,WH-DEL,Delhi,Delhi,North,27-01-2025,,,Standard,Cancelled,,0
ORD009247,CUST06913,P-BEA-471,Sunscreen Lotion,Beauty & Personal Care,1,2857.75,0,2857.75,2857.75,1763.23,76.13,1839.36,1018.39,No,,Cash on Delivery,Paid,New,Regular,WH-VIS,Visakhapatnam,Andhra Pradesh,South,16-10-2025,20-10-2025,4,Standard,Delivered,2,1
ORD024589,CUST00656,P-FOO-230,Casual Sneakers,Footwear,1,1202.22,0,1202.22,1202.22,807.89,54.19,862.08,340.14,No,,Net Banking,Paid,New,Regular,WH-IND,Indore,Madhya Pradesh,Central,06-09-2023,09-09-2023,3,Standard,Delivered,1,1
ORD013613,CUST07533,P-ELE-872,Bluetooth Speaker,Electronics,2,25365.91,7254.65,50731.82,43477.17,27750.31,110.35,27860.66,15616.51,No,,Debit Card,Paid,New,Regular,WH-BEN,Bengaluru,Karnataka,South,23-04-2025,26-04-2025,3,Standard,Delivered,,0
ORD009341,CUST00889,P-GRO-294,Spices Combo Pack,Grocery ,1,938.1,232.65,938.1,705.45,651.98,284.83,936.81,-231.36,No,,UPI,Paid,New,Regular,WH-HYD,Hyderabad,Telangana,South,12-06-2023,12-06-2023,0,Same-Day,Delivered,4,1
ORD000387,CUST05637,P-FUR-429,Bed Frame,Furniture,2,17036.18,0,34072.36,34072.36,22419.61,137.59,22557.2,11515.16,No,,Debit card,Paid,Returning,Regular,WH-HYD,Hyderabad,Telangana,South,04-01-2024,07-01-2024,3,Standard,Delivered,5,1
ORD002202,CUST05872,P-GRO-921,Basmati Rice 5kg,Grocery,2,1129.82,0,2259.64,2259.64,1547.85,103.24,1651.09,608.55,No,,UPI,Paid,New,Regular,WH-VIJ,Vijayawada,Andhra Pradesh,South,04-10-2023,06-10-2023,2,Express,Delivered,,0
ORD000030,CUST04346,P-GRO-533,Organic Honey,Grocery ,4,668,157.65,2672,2514.35,1760.85,342.52,2103.37,410.98,No,,Debit Card,Paid,Returning,Premium,WH-COI,Coimbatore,Tamil Nadu,South,23-09-2025,24-09-2025,1,Same-Day,Delivered,5,1
ORD015719,CUST01452,P-HOM-709,Pressure Cooker,Home & Kitchen,1,5582.66,535.94,5582.66,5046.72,2869.49,223.65,3093.14,1953.58,No,,Wallet,Paid,New,Regular,WH-PUN,Pune,Maharashtra,West,09-07-2023,10-07-2023,1,Express,Delivered,3,1
ORD012045,CUST00698,P-ELE-850,Wireless Earbuds,Electronics,1,38445.79,6343.56,38445.79,32102.23,22298.56,113.66,22412.22,9690.01,No,,Net Banking,Paid,New,Budget,WH-NOI,Noida,Uttar Pradesh,North,20-07-2023,23-07-2023,3,Standard,Delivered,,0
ORD009792,CUST00750,P-BEA-915,Perfume,Beauty & Personal Care,1,2305.5,0,2305.5,0,0,0,0,0,No,,UPI,Refunded,New,Budget,WH-IND,Indore,Madhya Pradesh,Central,27-06-2023,,,Standard,Cancelled,,0
ORD017830,CUST08015,P-BEA-530,Hair Dryer,beauty & personal care,5,452.34,153.8,2261.7,0,0,0,0,0,No,,Cash on Delivery,Refunded,New,Regular,WH-KOL,Kolkata,West Bengal,East,14-07-2023,,,Express,Cancelled,,0
ORD006322,CUST08241,P-GRO-382,Basmati Rice 5kg,Grocery,1,1841.27,0,1841.27,1841.27,948.25,214.33,1162.58,678.69,No,,UPI,Paid,Returning,Budget,WH-CHA,Chandigarh,Punjab,North,16-01-2024,19-01-2024,3,Express,Delivered,4,1
ORD016860,CUST03570,P-BOO-611,Cookbook,books,2,479.07,0,958.14,958.14,534.64,194.68,729.32,228.82,No,,UPI,Paid,New,Premium,WH-LUC,Lucknow,Uttar Pradesh,North,28-04-2025,01-05-2025,3,Express,Delivered,5,1
ORD022824,CUST00441,P-GRO-204,Green Tea Pack,Grocery,1,115.66,24.75,115.66,90.91,79.57,107.32,186.89,-95.98,No,,Net Banking,Paid,Returning,Budget,WH-GUR,Gurugram,Haryana,North,22-10-2023,29-10-2023,7,Standard,Delivered,,0
ORD013046,CUST01501,P-SPO-380,Cricket Bat,Sports & Fitness,2,7124.13,2464.95,14248.26,0,0,0,0,0,No,,Net Banking,Refunded,New,Premium,WH-KAR,Karimnagar,Telangana,South,27-05-2025,,,Express,Cancelled,,0
